Time End;Sexo;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Con quién viaja (sólo una opción);Duración de la estancia en Madrid;Con quién viaja (sólo una opción) - Observaciones;Número de informadores turísticos que están atendiendo;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio? - Observaciones;Oferta de idiomas;Satisfacción con la información facilitada sobre Visitas Guiadas;Observaciones;¿Cómo ha localizado los SAIT?;¿Cuál es el motivo de su visita a la Ciudad de Madrid? - Observaciones;Trato y amabilidad;Conocimiento del idioma utilizado por parte del personal;Satisfacción con la información facilitada;Utilidad de la información facilitada;Tiempo de espera para ser atendido;Orden y limpieza;Localización de las instalaciones;¿Cuál es su nivel global de satisfacción con el Servicio de Atención e Información Turística?;Horario de atención al público;¿Volvería a utilizar este servicio?;Mobiliario (sólo Centros de Turismo);Iluminación (sólo Centros de Turismo);Contenido de los folletos;¿ En qué medio de transporte ha llegado a Madrid? - Observaciones;Plano de la ciudad;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio?;Ruido ambiental;Disponibilidad de folletos en el idioma del usuario;Edad;¿Cómo ha localizado los SAIT? - Observaciones;¿Cuál es el motivo de su visita a la Ciudad de Madrid?;Claridad del lenguaje utilizado;Adecuación de los folletos a la información solicitada;Distribución del espacio (sólo Centros de Turismo;Satisfacción con el Horario de atención al público;¿Qué instalaciones del Servicio de Atención e Información Turística ha visitado? (Seleccione todas las opciones que correspondan);¿ En qué medio de transporte ha llegado a Madrid?;Aspecto del personal de atención (vestimenta, aseo, identificación);Señalización informativa
14/09/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;8;10;10;10;Sí;10;9;NS/NC;;NS/NC;No ha buscado información;8;5;45-64;;Residente;10;9;9;10;PIT de Estadio Santiago Bernabéu;Residente;10;9
14/09/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;NS/NC;No ha buscado información;10;10;25-44;;Residente;10;10;10;10;PIT del Paseo del Prado;Residente;10;10
14/09/2023;Hombre;España;Madrid;Residente;Residente;;8;television;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;9;9;10;9;8;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);8;6;+65;;Residente;10;10;NS/NC;8;PIT del Paseo del Prado;Residente;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;7;;10;NS/NC;;Los había visto anteriormente;;10;10;10;9;9;8;10;9;10;Sí;8;10;9;;10;No ha buscado información;8;6;45-64;;Residente;10;8;9;10;PIT del Aeropuerto T-4;Residente;10;10
14/09/2023;Mujer;México;;En pareja;3 noches;;10;madrid.es;10;9;;Los ha encontrado en su recorrido;;9;9;9;9;10;9;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);6;10;15-24;;Ocio, recreo y vacaciones;9;10;NS/NC;9;PIT del Paseo del Prado;Avión;9;9
14/09/2023;Mujer;España;León;En pareja;2 noches;;9;;10;9;;Los ha encontrado en su recorrido;;10;10;9;10;9;9;10;10;10;Sí;9;9;10;;10;No ha buscado información;8;10;45-64;;Ocio, recreo y vacaciones;10;10;9;9;PIT del Paseo del Prado;Coche particular;9;10
14/09/2023;Hombre;Estados Unidos;;Con amigos;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Teléfono;5;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Avión;10;9
14/09/2023;Mujer;Uruguay;;Con amigos;De 4 a 7 noches;;10;booking, esmadrid.com;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;NS/NC;;10;Internet/web (Indicar páginas);10;NS/NC;45-64;;Tránsito;10;NS/NC;10;10;PIT Palacio Real;Avión;10;10
14/09/2023;Mujer;España;Barcelona;Sólo;De 4 a 7 noches;;8;;8;8;;Los ha encontrado en su recorrido;;8;8;9;9;8;8;8;9;8;Sí;8;8;8;;9;No ha buscado información;8;8;+65;;Ocio, recreo y vacaciones;8;7;8;9;PIT de Callao;Autobús;8;9
14/09/2023;Mujer;España;Madrid;Residente;Residente;;9;residente;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Otros (Indicar);9;9;+65;;Residente;9;9;9;9;PIT de Atocha;Residente;9;9
14/09/2023;Mujer;España;Valencia;En pareja;3 noches;;8;;8;7;;Los ha encontrado en su recorrido;;8;8;7;8;8;7;7;9;8;Sí;7;7;6;;8;No ha buscado información;8;8;45-64;;Ocio, recreo y vacaciones;7;8;7;7;PIT de Callao;Tren;8;8
14/09/2023;Hombre;España;Cáceres;Sólo;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;5;10;+65;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Tren;10;10
14/09/2023;Mujer;España;Lérida;En pareja;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;NS/NC;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;6;PIT de Atocha;Tren;10;7
14/09/2023;Mujer;España;;Sólo;Residente;;8;;8;8;;Los ha encontrado en su recorrido;;9;9;8;9;9;8;8;8;9;Sí;9;9;9;;9;No ha buscado información;8;8;+65;;Residente;9;8;8;8;PIT Palacio Real;Residente;8;8
14/09/2023;Mujer;España;Barcelona;En familia;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;9;10;10;;10;No ha buscado información;10;10;25-44;;Estudios;10;10;6;10;PIT de Atocha;Tren;10;10
14/09/2023;Hombre;Estados Unidos;;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;6;;10;Correo postal o electrónico;10;10;25-44;;Ocio, recreo y vacaciones;10;8;NS/NC;10;PIT de Atocha;Avión;10;6
14/09/2023;Mujer;Irlanda;;Sólo;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;7;10;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;4;10;+65;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Avión;10;NS/NC
14/09/2023;Mujer;Italia;;En pareja;De 4 a 7 noches;;8;google;7;7;;Los ha encontrado en su recorrido;;7;8;8;8;8;7;7;9;8;Sí;7;7;8;;7;Internet/web (Indicar páginas);6;8;45-64;;Ocio, recreo y vacaciones;9;8;8;8;PIT de Callao;Avión;7;8
14/09/2023;Hombre;España;Orense;Sólo;1 noche;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;NS/NC;;10;No ha buscado información;5;NS/NC;25-44;;Tránsito;10;NS/NC;10;10;PIT del Paseo del Prado;Tren;10;10
14/09/2023;Mujer;Canadá;;En pareja;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;+65;;Tránsito;10;10;10;10;PIT del Paseo del Prado;Avión;10;10
14/09/2023;Hombre;España;Gerona;En familia;3 noches;;4;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;8;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;7;10;25-44;;Familia;10;10;10;10;Centro de Turismo de la Plaza Mayor;Coche particular;10;10
14/09/2023;Hombre;España;Madrid;Residente;Residente;;8;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;8;9;9;8;Sí;NS/NC;NS/NC;8;;7;No ha buscado información;7;9;25-44;;Residente;9;9;NS/NC;9;PIT de Estadio Santiago Bernabéu;Residente;9;NS/NC
14/09/2023;Hombre;Argentina;;Con amigos;3 noches;;NS/NC;;NS/NC;10;;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;10;10;10;NS/NC;Sí;10;10;10;;10;No ha buscado información;10;5;25-44;;Tránsito;10;10;10;10;PIT Cuesta de Moyano;Avión;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;8;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;8;9;9;8;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;6;9;45-64;;Residente;9;9;NS/NC;8;PIT de Estadio Santiago Bernabéu;Residente;9;8
14/09/2023;Mujer;España;Vizcaya;En familia;De 4 a 7 noches;;8;google;7;8;plano turístico con los nombres de calles difíciles de ver.;Los ha encontrado en su recorrido;;8;7;8;8;8;8;9;7;5;Sí;9;7;8;;5;Internet/web (Indicar páginas);7;8;25-44;;Cultura;7;8;8;8;PIT de CentroCentro;Avión;8;8
14/09/2023;Mujer;Colombia;;En familia;3 noches;;7;amigos;8;8;;Los ha encontrado en su recorrido;;9;8;8;8;8;8;8;9;8;Sí;8;8;8;;8;Otros (Indicar);7;8;25-44;;Ocio, recreo y vacaciones;7;7;9;8;PIT de Callao;Avión;9;8
14/09/2023;Mujer;España;Madrid;Residente;Residente;;8;i;NS/NC;8;;Los había visto anteriormente;;9;NS/NC;9;9;9;10;9;9;8;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);NS/NC;8;45-64;;Residente;10;9;NS/NC;10;PIT del Paseo del Prado;Residente;10;NS/NC
14/09/2023;Hombre;España;Jaén;Sólo;2 noches;;4;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;NS/NC;No ha buscado información;10;10;45-64;;Tránsito;10;10;10;10;Centro de Turismo de la Plaza Mayor;Tren;10;10
14/09/2023;Mujer;España;Valencia;En pareja;3 noches;;9;instagram;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Internet/web (Indicar páginas);9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT de Callao;Tren;9;9
14/09/2023;Mujer;Argentina;;Sólo;De 4 a 7 noches;;NS/NC;i;NS/NC;10;;Los había visto anteriormente;;10;10;10;10;8;8;9;9;9;Sí;NS/NC;10;8;;7;Internet/web (Indicar páginas);8;7;+65;;Cultura;10;8;NS/NC;9;Centro de Turismo de la Plaza Mayor;Avión;9;7
14/09/2023;Mujer;España;Santa Cruz de Tenerife;Con amigos;2 noches;;9;google;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;9;10;NS/NC;;10;Internet/web (Indicar páginas);9;6;25-44;;Ocio, recreo y vacaciones;10;NS/NC;9;10;PIT del Aeropuerto T-4;Avión;10;10
14/09/2023;Mujer;España;Madrid;Sólo;Residente;;4;;10;10;;Los había visto anteriormente;;10;10;10;10;8;10;10;10;10;Sí;10;10;10;;NS/NC;No ha buscado información;10;10;+65;;Cultura;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
14/09/2023;Mujer;Suecia;;Sólo;3 noches;;9;facebook, google;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;9;NS/NC;9;9;9;Sí;9;NS/NC;9;;9;Internet/web (Indicar páginas);NS/NC;9;45-64;;Ocio, recreo y vacaciones;9;9;9;NS/NC;PIT Cuesta de Moyano;Avión;9;9
14/09/2023;Mujer;España;Tarragona;Con amigos;3 noches;;9;instagram, facebook;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Internet/web (Indicar páginas);9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT Cuesta de Moyano;Tren;9;9
14/09/2023;Mujer;España;Barcelona;En pareja;2 noches;;8;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;8;8;9;9;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;8;9;25-44;;Ocio, recreo y vacaciones;9;8;NS/NC;9;PIT de Estadio Santiago Bernabéu;Tren;9;NS/NC
14/09/2023;Mujer;Francia;;Sólo;De 2 semanas a 1 mes;;8;;9;NS/NC;;Los ha encontrado en su recorrido;;10;9;9;9;8;8;8;9;8;Sí;NS/NC;NS/NC;9;;9;No ha buscado información;6;9;25-44;;Ocio, recreo y vacaciones;9;9;NS/NC;8;PIT de Estadio Santiago Bernabéu;Avión;9;NS/NC
14/09/2023;Hombre;Italia;;En pareja;De 4 a 7 noches;;9;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;9;8;8;9;9;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;NS/NC;7;25-44;;Ocio, recreo y vacaciones;9;8;NS/NC;8;PIT de Estadio Santiago Bernabéu;Avión;9;NS/NC
14/09/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;9;10;10;10;Sí;10;10;10;;10;No ha buscado información;7;10;+65;;Residente;10;10;10;10;PIT del Paseo del Prado;Residente;10;10
14/09/2023;Hombre;Canadá;;Con amigos;2 noches;;10;TripAdvisor;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;45-64;Google;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
14/09/2023;Mujer;España;Toledo;En familia;1 noche;;8;;9;NS/NC;;Los ha encontrado en su recorrido;rey leon;9;9;9;9;8;8;8;9;8;Sí;NS/NC;NS/NC;9;;9;No ha buscado información;NS/NC;9;45-64;;Ver un espectáculo en particular (Indicar cuál);9;9;NS/NC;8;PIT de Estadio Santiago Bernabéu;Tren;9;NS/NC
14/09/2023;Mujer;Portugal;;En pareja;3 noches;;10;Google;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
14/09/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
14/09/2023;Mujer;Brasil;;Sólo;3 noches;;8;i;9;10;;Tenía información previa de su ubicación;;10;10;10;10;8;10;7;9;8;Sí;NS/NC;NS/NC;NS/NC;;7;Guías turísticas publicadas sobre la ciudad;9;NS/NC;25-44;i;Negocios;10;NS/NC;NS/NC;10;Centro de Turismo de la Plaza Mayor;Avión;10;7
14/09/2023;Hombre;España;Cádiz;Sólo;Excursionista;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Tránsito;10;10;10;10;PIT Cuesta de Moyano;Autobús;10;10
14/09/2023;Mujer;España;La Coruña;Sólo;3 noches;;10;;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;Google;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Residente;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
14/09/2023;Hombre;España;Barcelona;Sólo;De 4 a 7 noches;;10;;10;10;;Los había visto anteriormente;Ver cosas de madrileños;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Otros (Indicar cuál);10;10;10;10;Centro de Turismo de la Plaza Mayor;Tren;10;10
14/09/2023;Mujer;España;Madrid;Con amigos;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT Cuesta de Moyano;Residente;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;9;9;10;9;10;10;10;9;9;Sí;9;9;9;;9;No ha buscado información;9;10;45-64;;Residente;10;9;9;10;PIT Palacio Real;Residente;9;8
14/09/2023;Hombre;España;Madrid;Residente;Residente;;9;;8;10;;Los ha encontrado en su recorrido;;8;9;9;8;10;10;8;9;9;Sí;9;8;9;;10;No ha buscado información;9;10;25-44;;Residente;10;10;10;8;PIT Palacio Real;Residente;9;9
14/09/2023;Mujer;España;Valencia;Sólo;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Tren;10;10
14/09/2023;Hombre;Estados Unidos;;Con amigos;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
14/09/2023;Hombre;España;Cantabria;En familia;De 4 a 7 noches;;10;;9;8;;Los ha encontrado en su recorrido;;9;10;9;8;10;9;8;10;10;Sí;8;10;9;;9;No ha buscado información;9;9;25-44;;Familia;9;9;9;9;PIT Palacio Real;Coche particular;9;10
14/09/2023;Hombre;Canadá;;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Cultura;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
14/09/2023;Hombre;España;Santa Cruz de Tenerife;En familia;3 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;10;9;9;9;10;10;Sí;9;9;10;;10;No ha buscado información;8;9;25-44;;Religión;10;10;10;10;PIT Palacio Real;Tren;9;9
14/09/2023;Mujer;Rumanía;;En familia;De 4 a 7 noches;;9;;10;9;;Los ha encontrado en su recorrido;;9;10;8;9;9;9;8;9;10;Sí;8;10;9;;9;No ha buscado información;9;9;25-44;;Negocios;9;10;9;9;PIT Palacio Real;Avión;9;10
14/09/2023;Mujer;España;Toledo;Con amigos;3 noches;;7;;10;NS/NC;;Los había visto anteriormente;;8;9;9;8;10;10;8;8;9;Sí;9;8;9;;7;No ha buscado información;7;8;+65;;Cultura;10;9;9;9;PIT Palacio Real;Tren;7;8
14/09/2023;Hombre;Italia;;En familia;De 4 a 7 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;10;9;9;10;9;Sí;9;10;10;;9;No ha buscado información;9;9;45-64;;Ocio, recreo y vacaciones;9;10;10;10;PIT Palacio Real;Avión;10;9
14/09/2023;Mujer;Argentina;;En pareja;De 4 a 7 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Gastronomía;10;10;10;10;PIT Palacio Real;Avión;10;10
14/09/2023;Hombre;Brasil;;En pareja;De 1 a 2 semanas;;9;;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Guías turísticas publicadas sobre la ciudad;9;9;45-64;;Ocio, recreo y vacaciones;9;9;9;9;PIT Palacio Real;Avión;9;9
14/09/2023;Mujer;España;;En pareja;3 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;15-24;;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Autobús;10;10
14/09/2023;Mujer;España;Lugo;Sólo;3 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Tren;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT Palacio Real;Residente;10;10
14/09/2023;Mujer;España;Madrid;Residente;Residente;;9;;9;9;;Los había visto anteriormente;;9;10;10;9;10;9;9;10;10;Sí;10;9;9;;10;No ha buscado información;10;9;+65;;Residente;9;10;9;10;PIT Palacio Real;Residente;10;10
15/09/2023;Mujer;Francia;;En pareja;3 noches;;10;esmadrid.com;10;NS/NC;Comentan la poca variedad de folletos existentes en francés.;Los ha encontrado en su recorrido;;9;10;10;10;10;8;10;8;10;Sí;NS/NC;NS/NC;4;;9;Internet/web (Indicar páginas);NS/NC;4;25-44;;Ocio, recreo y vacaciones;10;4;NS/NC;10;PIT del Paseo del Prado;Avión;NS/NC;NS/NC
15/09/2023;Hombre;España;Madrid;Residente;Residente;;10;;NS/NC;NS/NC;;Los había visto anteriormente;;10;NS/NC;8;8;10;NS/NC;10;9;10;Sí;NS/NC;NS/NC;6;;10;No ha buscado información;NS/NC;NS/NC;45-64;;Residente;10;6;NS/NC;10;PIT del Paseo del Prado;Residente;8;NS/NC
15/09/2023;Mujer;España;Valencia;En pareja;De 4 a 7 noches;;10;RRSS;NS/NC;NS/NC;;Tenía información previa de su ubicación;;10;10;10;10;9;NS/NC;9;10;10;Sí;NS/NC;NS/NC;9;;9;Otros (Indicar);4;10;25-44;google maps;Ocio, recreo y vacaciones;10;9;NS/NC;10;PIT del Paseo del Prado;Tren;10;NS/NC
15/09/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;4;Reclama más oferta de visitas guiadas.;Los había visto anteriormente;;10;NS/NC;8;8;10;NS/NC;10;8;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;NS/NC;10;+65;;Residente;8;10;NS/NC;NS/NC;PIT Cuesta de Moyano;Residente;8;10
15/09/2023;Mujer;Reino Unido;;En pareja;3 noches;;5;;NS/NC;NS/NC;;Tenía información previa de su ubicación;;;NS/NC;NS/NC;10;1;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;1;NS/NC;+65;Guía de turismo;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;NS/NC;Centro de Turismo de la Plaza Mayor;Avión;10;10
15/09/2023;Mujer;España;Barcelona;En pareja;Excursionista;;10;RRSS/ Instagram/ blog viajes;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);10;NS/NC;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT Cuesta de Moyano;Tren;10;9
15/09/2023;Mujer;Argentina;;En pareja;De 4 a 7 noches;;10;esmadrid.com;NS/NC;NS/NC;;Otros;;10;9;8;8;10;7;10;9;10;Sí;10;NS/NC;7;;10;Internet/web (Indicar páginas);8;7;45-64;Instagram;Ocio, recreo y vacaciones;9;7;10;8;PIT del Paseo del Prado;Avión;NS/NC;10
15/09/2023;Mujer;España;Sevilla;En pareja;3 noches;;NS/NC;;NS/NC;NS/NC;;Los había visto anteriormente;;10;NS/NC;NS/NC;10;8;NS/NC;9;9;10;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;6;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;NS/NC;PIT del Paseo del Prado;Tren;NS/NC;NS/NC
15/09/2023;Mujer;Estados Unidos;;En pareja;3 noches;;9;esmadrid/get your guide;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;10;Sí;NS/NC;NS/NC;7;;10;Guías turísticas publicadas sobre la ciudad;10;8;45-64;;Cultura;10;7;NS/NC;10;PIT Cuesta de Moyano;Avión;10;10
15/09/2023;Mujer;España;Madrid;Residente;Residente;;5;esMadrid;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;NS/NC;10;10;1;5;9;10;10;Sí;NS/NC;NS/NC;9;;10;Internet/web (Indicar páginas);3;10;45-64;;Residente;10;10;NS/NC;10;PIT de CentroCentro;Residente;10;4
15/09/2023;Mujer;Canadá;;Sólo;De 4 a 7 noches;;10;INSTAGRAM;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;10;9;10;;10;Otros (Indicar);8;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Atocha;Avión;10;10
15/09/2023;Mujer;Perú;;Con amigos;3 noches;;2;Google;10;NS/NC;Problema de limpieza (caca de perro) fuera del punto en el momento de la atención;Tenía información previa de su ubicación;Desconectar de su rutina familiar;10;10;10;10;10;6;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);8;10;45-64;Google Maps;Otros (Indicar cuál);10;10;NS/NC;10;PIT Palacio Real;Avión;10;10
15/09/2023;Mujer;Bélgica;;En pareja;3 noches;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Atocha;Avión;10;10
15/09/2023;Hombre;España;Islas Baleares;Sólo;1 noche;;8;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;9;10;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;10;NS/NC;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT Cuesta de Moyano;Avión;NS/NC;8
15/09/2023;Mujer;España;Guadalajara;En pareja;2 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Tren;10;10
15/09/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;usuario opina que faltan folletos genéricos que expliquen historia del Madrid de los Austrias;Los había visto anteriormente;;10;10;10;10;10;10;10;8;10;Sí;NS/NC;NS/NC;7;;5;No ha buscado información;10;9;+65;;Residente;10;6;NS/NC;10;PIT Cuesta de Moyano;Residente;NS/NC;10
15/09/2023;Hombre;España;Madrid;Sólo;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;8;8;10;10;10;9;9;10;10;Sí;9;9;10;;10;No ha buscado información;8;10;45-64;;Residente;8;10;9;8;;Residente;10;9
15/09/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;9;10;45-64;;Residente;10;10;10;9;PIT de Atocha;Residente;10;10
15/09/2023;Hombre;Italia;;En pareja;3 noches;;10;;10;10;Más folletos en italiano;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;9;10;Sí;9;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;7;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Avión;10;9
15/09/2023;Mujer;Italia;;Sólo;Residente;;10;instagram;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;7;8;10;10;Sí;9;8;10;;10;Internet/web (Indicar páginas);6;10;25-44;;Negocios;10;10;8;10;PIT de Atocha;Avión;10;8
